hcp_id,first_name,last_name,specialty,tier,decile,city,state,zone,hospital,years_practicing,preferred_contact,npi_like_id
HCP-0697,Ayushman,Mahajan,GP,C,7,Jaipur,Rajasthan,North,Narayana Health,33,Hospital,MCI-10697
HCP-0698,Shravya,Swaminathan,GP,A,3,Kolkata,West Bengal,East,City Hospital,7,Hospital,MCI-10698
HCP-0699,Vedant,Parekh,Consultant_Physician,B,6,Lucknow,Uttar Pradesh,North,Global Hospital,17,Hospital,MCI-10699
HCP-0700,Keya,Sankaran,Gastroenterologist,C,8,Delhi,Delhi,North,City Hospital,7,Hospital,MCI-10700
HCP-0701,Quincy,Rai,GP,B,6,Mumbai,Maharashtra,West,Aster Medcity,29,WhatsApp,MCI-10701
HCP-0702,Frederick,Merchant,Gastroenterologist,A,3,Chennai,Tamil Nadu,South,,23,Clinic,MCI-10702
HCP-0703,Yatin,Borah,Consultant_Physician,B,4,Hyderabad,Telangana,South,,32,WhatsApp,MCI-10703
HCP-0704,Fitan,Loyal,GP,B,5,Jaipur,Rajasthan,North,Narayana Health,38,Hospital,MCI-10704
HCP-0705,Mitesh,Rai,GP,B,6,Kochi,Kerala,South,,3,Hospital,MCI-10705
HCP-0706,Mitesh,Ramachandran,Cardiologist,C,7,Delhi,Delhi,North,AIIMS,10,Phone,MCI-10706
HCP-0707,Edhitha,Patel,GP,B,7,Jaipur,Rajasthan,North,Care Clinic,6,Clinic,MCI-10707
HCP-0708,Hredhaan,Chand,Diabetologist,A,4,Chennai,Tamil Nadu,South,Apollo Hospital,31,Hospital,MCI-10708
HCP-0709,Abdul,Morar,GP,B,6,Bengaluru,Karnataka,South,,35,Clinic,MCI-10709
HCP-0710,Sai,Parsa,Gastroenterologist,C,7,Bhopal,Madhya Pradesh,West,,28,Hospital,MCI-10710
HCP-0711,Anamika,Chaudry,Cardiologist,C,9,Hyderabad,Telangana,South,City Hospital,9,Hospital,MCI-10711
HCP-0712,Kevin,Chahal,Cardiologist,C,8,Chennai,Tamil Nadu,South,Fortis Hospital,22,WhatsApp,MCI-10712
HCP-0713,Rachit,Sankar,Gastroenterologist,B,4,Bhopal,Madhya Pradesh,West,Wellness Clinic,14,Clinic,MCI-10713
HCP-0714,Saumya,Vala,Cardiologist,B,6,Kolkata,West Bengal,East,City Hospital,2,Clinic,MCI-10714
HCP-0715,Nikita,Chauhan,Pulmonist,A,1,Pune,Maharashtra,West,Kokilaben Hospital,18,Clinic,MCI-10715
HCP-0716,Atharv,Chakraborty,Cardiologist,A,2,Mumbai,Maharashtra,West,,3,WhatsApp,MCI-10716
HCP-0717,Irya,Chander,Gastroenterologist,B,8,Bengaluru,Karnataka,South,Manipal Hospital,11,Phone,MCI-10717
HCP-0718,Ekta,Rajan,Diabetologist,B,6,Mumbai,Maharashtra,West,Medanta Hospital,25,Clinic,MCI-10718
HCP-0719,Advik,Manne,Diabetologist,C,8,Pune,Maharashtra,West,Artemis Hospital,11,Clinic,MCI-10719
HCP-0720,Odika,Rama,GP,B,6,Pune,Maharashtra,West,,26,Hospital,MCI-10720
HCP-0721,Frado,Kibe,GP,B,7,Chennai,Tamil Nadu,South,City Hospital,37,Phone,MCI-10721
HCP-0722,Omkaar,Rai,GP,B,6,Delhi,Delhi,North,Artemis Hospital,35,Phone,MCI-10722
HCP-0723,Omkaar,Dewan,Consultant_Physician,B,3,Mumbai,Maharashtra,West,Wellness Clinic,21,Hospital,MCI-10723
HCP-0724,Amruta,Mitra,Pulmonist,B,6,Mumbai,Maharashtra,West,,5,Clinic,MCI-10724
HCP-0725,Amrita,Tailor,Consultant_Physician,B,7,Kolkata,West Bengal,East,Kokilaben Hospital,3,Phone,MCI-10725
HCP-0726,Madhav,Bhatnagar,Diabetologist,B,6,Hyderabad,Telangana,South,Fortis Hospital,28,WhatsApp,MCI-10726
HCP-0727,Oliver,Saran,Diabetologist,A,4,Delhi,Delhi,North,Artemis Hospital,5,Hospital,MCI-10727
HCP-0728,Anya,Sama,Gastroenterologist,C,7,Bengaluru,Karnataka,South,City Hospital,37,Clinic,MCI-10728
HCP-0729,Chandani,Sule,Diabetologist,C,7,Hyderabad,Telangana,South,Global Hospital,27,Clinic,MCI-10729
HCP-0730,Faraj,Patel,Cardiologist,A,2,Hyderabad,Telangana,South,Max Healthcare,3,Phone,MCI-10730
HCP-0731,Zayan,Koshy,Diabetologist,B,3,Kolkata,West Bengal,East,Kokilaben Hospital,6,Phone,MCI-10731
HCP-0732,Warhi,Hayre,GP,C,6,Mumbai,Maharashtra,West,Wellness Clinic,27,Hospital,MCI-10732
HCP-0733,Tanvi,Chhabra,GP,B,4,Mumbai,Maharashtra,West,Artemis Hospital,8,Hospital,MCI-10733
HCP-0734,Krishna,Modi,GP,B,7,Chennai,Tamil Nadu,South,Wellness Clinic,34,Phone,MCI-10734
HCP-0735,Abeer,Randhawa,Cardiologist,A,3,Bengaluru,Karnataka,South,Care Clinic,38,Clinic,MCI-10735
HCP-0736,Gaurangi,Rai,Gastroenterologist,B,7,Chennai,Tamil Nadu,South,,34,Phone,MCI-10736
HCP-0737,Forum,Sarraf,Gastroenterologist,B,6,Mumbai,Maharashtra,West,Fortis Hospital,8,Clinic,MCI-10737
HCP-0738,Gaurika,Sani,Consultant_Physician,B,3,Pune,Maharashtra,West,,12,Clinic,MCI-10738
HCP-0739,Laban,Mital,Cardiologist,B,5,Bengaluru,Karnataka,South,Aster Medcity,24,Phone,MCI-10739
HCP-0740,Ekani,Iyer,Consultant_Physician,A,5,Lucknow,Uttar Pradesh,North,,4,Clinic,MCI-10740
HCP-0741,Varenya,Murthy,Cardiologist,B,5,Jaipur,Rajasthan,North,AIIMS,21,Hospital,MCI-10741
HCP-0742,Peter,Rao,Diabetologist,A,2,Chennai,Tamil Nadu,South,Narayana Health,37,Hospital,MCI-10742
HCP-0743,Eiravati,Manne,Gastroenterologist,B,7,Kolkata,West Bengal,East,,30,Hospital,MCI-10743
HCP-0744,Vritti,Kibe,Pulmonist,B,7,Chennai,Tamil Nadu,South,Fortis Hospital,11,Clinic,MCI-10744
HCP-0745,Eshana,Puri,Consultant_Physician,B,6,Kochi,Kerala,South,Kokilaben Hospital,38,Clinic,MCI-10745
HCP-0746,Avni,Ramaswamy,Diabetologist,A,1,Mumbai,Maharashtra,West,,37,Hospital,MCI-10746
HCP-0747,Janya,Comar,Consultant_Physician,B,3,Jaipur,Rajasthan,North,Medanta Hospital,13,Phone,MCI-10747
HCP-0748,Ryan,Gole,GP,B,6,Bengaluru,Karnataka,South,Sunrise Clinic,24,Hospital,MCI-10748
HCP-0749,Avi,Shenoy,Cardiologist,C,8,Hyderabad,Telangana,South,AIIMS,15,Hospital,MCI-10749
HCP-0750,Shaurya,Sarma,Gastroenterologist,C,9,Chennai,Tamil Nadu,South,Artemis Hospital,17,Clinic,MCI-10750
HCP-0751,Bishakha,Biswas,Consultant_Physician,B,7,Delhi,Delhi,North,,6,Clinic,MCI-10751
HCP-0752,Nilima,Tata,Consultant_Physician,B,5,Ahmedabad,Gujarat,West,Lilavati Hospital,9,Clinic,MCI-10752
HCP-0753,Liam,Mitter,GP,B,8,Mumbai,Maharashtra,West,Kokilaben Hospital,35,Phone,MCI-10753
HCP-0754,Wyatt,Krishnan,Diabetologist,B,8,Mumbai,Maharashtra,West,Sunrise Clinic,32,Clinic,MCI-10754
HCP-0755,Mitesh,Sampath,GP,C,7,Delhi,Delhi,North,,28,Hospital,MCI-10755
HCP-0756,Krishna,Borah,Cardiologist,A,1,Delhi,Delhi,North,,3,WhatsApp,MCI-10756
HCP-0757,Saumya,Srinivas,Diabetologist,B,6,Bengaluru,Karnataka,South,Global Hospital,2,Clinic,MCI-10757
HCP-0758,Nandini,Warrior,Cardiologist,C,9,Kolkata,West Bengal,East,Wellness Clinic,22,Phone,MCI-10758
HCP-0759,Yashawini,Sahota,GP,B,5,Bhopal,Madhya Pradesh,West,Medanta Hospital,11,Phone,MCI-10759
HCP-0760,Balhaar,Parsa,Pulmonist,A,2,Chennai,Tamil Nadu,South,Kokilaben Hospital,18,Clinic,MCI-10760
HCP-0761,Frederick,Chopra,Consultant_Physician,B,6,Chennai,Tamil Nadu,South,Sunrise Clinic,9,Phone,MCI-10761
HCP-0762,Yuvraj,Pant,Cardiologist,B,3,Mumbai,Maharashtra,West,Lilavati Hospital,27,Hospital,MCI-10762
HCP-0763,Ojas,Basu,Gastroenterologist,A,1,Ahmedabad,Gujarat,West,Aster Medcity,34,Hospital,MCI-10763
HCP-0764,Mugdha,Narula,Consultant_Physician,B,5,Chennai,Tamil Nadu,South,Fortis Hospital,29,Clinic,MCI-10764
HCP-0765,Qushi,Cherian,Diabetologist,C,8,Bhopal,Madhya Pradesh,West,Apollo Hospital,33,Hospital,MCI-10765
HCP-0766,Advaith,Chaudhari,GP,B,7,Lucknow,Uttar Pradesh,North,,37,Hospital,MCI-10766
HCP-0767,Aarna,Kapadia,Cardiologist,C,8,Kolkata,West Bengal,East,Aster Medcity,11,WhatsApp,MCI-10767
HCP-0768,Yashvi,Venkataraman,Diabetologist,B,4,Kolkata,West Bengal,East,,17,Clinic,MCI-10768
HCP-0769,Timothy,Sehgal,Consultant_Physician,A,1,Kolkata,West Bengal,East,City Hospital,23,Hospital,MCI-10769
HCP-0770,Kavya,Raman,Consultant_Physician,A,1,Delhi,Delhi,North,Wellness Clinic,34,Clinic,MCI-10770
HCP-0771,Ubika,Tella,Gastroenterologist,C,9,Bengaluru,Karnataka,South,AIIMS,12,Phone,MCI-10771
HCP-0772,Matthew,Pai,Consultant_Physician,C,6,Jaipur,Rajasthan,North,,3,Clinic,MCI-10772
HCP-0773,Aryan,Subramanian,GP,B,5,Delhi,Delhi,North,,25,Hospital,MCI-10773
HCP-0774,Henry,Merchant,Pulmonist,B,6,Jaipur,Rajasthan,North,,24,Phone,MCI-10774
HCP-0775,Ojasvi,Chada,Cardiologist,A,4,Jaipur,Rajasthan,North,Narayana Health,35,WhatsApp,MCI-10775
HCP-0776,Jack,Dhar,Gastroenterologist,B,8,Bengaluru,Karnataka,South,,19,Phone,MCI-10776
HCP-0777,Ijaya,Muni,Consultant_Physician,A,1,Kolkata,West Bengal,East,Manipal Hospital,23,Clinic,MCI-10777
HCP-0778,Hemal,Shah,GP,C,7,Chennai,Tamil Nadu,South,Global Hospital,28,Clinic,MCI-10778
HCP-0779,Samuel,Verma,Diabetologist,A,1,Delhi,Delhi,North,,9,Phone,MCI-10779
HCP-0780,Vasudha,Pall,Consultant_Physician,B,5,Mumbai,Maharashtra,West,Max Healthcare,34,Phone,MCI-10780
HCP-0781,Vamakshi,Chatterjee,Diabetologist,B,5,Jaipur,Rajasthan,North,AIIMS,8,Hospital,MCI-10781
HCP-0782,Raksha,Sethi,Cardiologist,B,8,Delhi,Delhi,North,,14,Phone,MCI-10782
HCP-0783,Eiravati,Bhavsar,Gastroenterologist,B,6,Chennai,Tamil Nadu,South,Apollo Hospital,40,Phone,MCI-10783
HCP-0784,Charita,Basu,Consultant_Physician,C,7,Delhi,Delhi,North,Narayana Health,24,Phone,MCI-10784
HCP-0785,Ishwar,Bajaj,GP,A,1,Delhi,Delhi,North,Lilavati Hospital,7,Phone,MCI-10785
HCP-0786,Hemal,Chopra,Cardiologist,B,5,Bengaluru,Karnataka,South,Lilavati Hospital,39,Hospital,MCI-10786
HCP-0787,Nitesh,Kohli,Consultant_Physician,A,3,Pune,Maharashtra,West,Lilavati Hospital,39,Hospital,MCI-10787
HCP-0788,Zaitra,Ghosh,Cardiologist,C,8,Bengaluru,Karnataka,South,Sunrise Clinic,37,Hospital,MCI-10788
HCP-0789,Nathaniel,Narayanan,GP,A,4,Pune,Maharashtra,West,,6,Clinic,MCI-10789
HCP-0790,Pooja,Shere,GP,C,9,Jaipur,Rajasthan,North,Aster Medcity,40,Clinic,MCI-10790
HCP-0791,Vincent,Ravel,Pulmonist,B,7,Bengaluru,Karnataka,South,Sunrise Clinic,13,Phone,MCI-10791
HCP-0792,Qarin,Grewal,Diabetologist,C,10,Mumbai,Maharashtra,West,Medanta Hospital,14,Phone,MCI-10792
HCP-0793,Rachana,Randhawa,GP,B,6,Kochi,Kerala,South,,35,WhatsApp,MCI-10793
HCP-0794,Ayush,Hora,Cardiologist,B,8,Kochi,Kerala,South,City Hospital,16,Hospital,MCI-10794
HCP-0795,Shivani,Sanghvi,Consultant_Physician,B,6,Ahmedabad,Gujarat,West,Global Hospital,30,Clinic,MCI-10795
HCP-0796,Lopa,Agrawal,Consultant_Physician,B,4,Mumbai,Maharashtra,West,Apollo Hospital,4,Hospital,MCI-10796
HCP-0797,Tanish,Jha,Consultant_Physician,A,2,Jaipur,Rajasthan,North,Manipal Hospital,24,Phone,MCI-10797
HCP-0798,Arya,Bhatnagar,GP,B,8,Mumbai,Maharashtra,West,Sunrise Clinic,27,Phone,MCI-10798
HCP-0799,Harsh,Yadav,Gastroenterologist,B,7,Lucknow,Uttar Pradesh,North,Global Hospital,22,Clinic,MCI-10799
HCP-0800,Rachit,Pau,Gastroenterologist,C,10,Jaipur,Rajasthan,North,Max Healthcare,34,Hospital,MCI-10800
HCP-0801,Eshana,Hegde,Diabetologist,B,5,Bhopal,Madhya Pradesh,West,Wellness Clinic,19,Clinic,MCI-10801
HCP-0802,Tanvi,Comar,Diabetologist,A,1,Jaipur,Rajasthan,North,Manipal Hospital,21,Phone,MCI-10802
HCP-0803,Adweta,Suri,Consultant_Physician,B,6,Delhi,Delhi,North,,31,Hospital,MCI-10803
HCP-0804,Dhriti,Rama,GP,C,9,Bhopal,Madhya Pradesh,West,Medanta Hospital,38,Hospital,MCI-10804
HCP-0805,Manya,Comar,Consultant_Physician,A,1,Bengaluru,Karnataka,South,Apollo Hospital,17,Hospital,MCI-10805
HCP-0806,Ijaya,Pandey,Pulmonist,B,3,Pune,Maharashtra,West,Lilavati Hospital,16,Phone,MCI-10806
HCP-0807,Tanvi,Gera,Cardiologist,C,8,Chennai,Tamil Nadu,South,Manipal Hospital,8,Hospital,MCI-10807
HCP-0808,Chameli,Chad,GP,B,6,Lucknow,Uttar Pradesh,North,Global Hospital,6,Clinic,MCI-10808
HCP-0809,Krish,Munshi,Cardiologist,A,1,Ahmedabad,Gujarat,West,AIIMS,14,WhatsApp,MCI-10809
HCP-0810,Jacob,Khare,Consultant_Physician,C,9,Lucknow,Uttar Pradesh,North,,10,Phone,MCI-10810
HCP-0811,Dalaja,Dada,Diabetologist,C,8,Kolkata,West Bengal,East,Aster Medcity,25,Clinic,MCI-10811
HCP-0812,Qadim,Prakash,Pulmonist,B,6,Delhi,Delhi,North,Manipal Hospital,10,Clinic,MCI-10812
HCP-0813,Lohit,Vaidya,Cardiologist,B,3,Hyderabad,Telangana,South,,26,Clinic,MCI-10813
HCP-0814,Lipika,Sahota,Consultant_Physician,B,8,Hyderabad,Telangana,South,,20,Hospital,MCI-10814
HCP-0815,Lakshit,Rajagopal,GP,B,6,Hyderabad,Telangana,South,,28,Phone,MCI-10815
HCP-0816,Pallavi,Grewal,GP,C,7,Mumbai,Maharashtra,West,,24,Clinic,MCI-10816
HCP-0817,Vidhi,Yogi,Pulmonist,C,8,Mumbai,Maharashtra,West,Medanta Hospital,15,Clinic,MCI-10817
HCP-0818,Oscar,Ganesan,Consultant_Physician,A,4,Jaipur,Rajasthan,North,Lilavati Hospital,11,Hospital,MCI-10818
HCP-0819,Vrishti,Mani,Diabetologist,B,5,Pune,Maharashtra,West,,18,Clinic,MCI-10819
HCP-0820,Logan,Grover,Consultant_Physician,B,7,Hyderabad,Telangana,South,Kokilaben Hospital,40,Hospital,MCI-10820
HCP-0821,Divya,Seshadri,Cardiologist,C,7,Lucknow,Uttar Pradesh,North,Manipal Hospital,28,Hospital,MCI-10821
HCP-0822,Chatresh,Parmer,Pulmonist,C,10,Mumbai,Maharashtra,West,Lilavati Hospital,26,Clinic,MCI-10822
HCP-0823,Aditya,Sundaram,Diabetologist,B,3,Delhi,Delhi,North,Aster Medcity,6,Clinic,MCI-10823
HCP-0824,Laban,Hayer,GP,A,5,Hyderabad,Telangana,South,Wellness Clinic,15,Hospital,MCI-10824
HCP-0825,Leena,Tiwari,GP,C,9,Mumbai,Maharashtra,West,Fortis Hospital,19,Hospital,MCI-10825
HCP-0826,Warda,Rege,Gastroenterologist,A,1,Bhopal,Madhya Pradesh,West,Lilavati Hospital,20,Clinic,MCI-10826
HCP-0827,Vyanjana,Sagar,Cardiologist,B,6,Pune,Maharashtra,West,Kokilaben Hospital,22,Phone,MCI-10827
HCP-0828,Sachi,Suresh,Consultant_Physician,A,3,Bengaluru,Karnataka,South,Manipal Hospital,17,Phone,MCI-10828
HCP-0829,Oliver,Butala,Diabetologist,A,3,Chennai,Tamil Nadu,South,Care Clinic,33,Clinic,MCI-10829
HCP-0830,Azaan,Kannan,GP,C,10,Mumbai,Maharashtra,West,Aster Medcity,25,Hospital,MCI-10830
HCP-0831,Brinda,Bali,Consultant_Physician,B,6,Chennai,Tamil Nadu,South,,28,Hospital,MCI-10831
HCP-0832,Anvi,Kar,GP,C,10,Kolkata,West Bengal,East,Lilavati Hospital,28,Hospital,MCI-10832
HCP-0833,Bhavya,Ganguly,Cardiologist,B,5,Pune,Maharashtra,West,,21,Clinic,MCI-10833
HCP-0834,Tanvi,Tandon,Consultant_Physician,B,4,Chennai,Tamil Nadu,South,Medanta Hospital,5,Hospital,MCI-10834
HCP-0835,Yasti,Chowdhury,GP,B,5,Hyderabad,Telangana,South,Lilavati Hospital,17,Clinic,MCI-10835
HCP-0836,Ishaan,Loyal,Diabetologist,B,5,Bengaluru,Karnataka,South,Narayana Health,23,Clinic,MCI-10836
HCP-0837,Jeevika,Barman,Diabetologist,B,5,Pune,Maharashtra,West,,35,Hospital,MCI-10837
HCP-0838,Ridhi,Kamdar,GP,C,10,Pune,Maharashtra,West,Wellness Clinic,13,Phone,MCI-10838
HCP-0839,Pavani,Chaudry,Diabetologist,B,4,Hyderabad,Telangana,South,Kokilaben Hospital,4,Clinic,MCI-10839
HCP-0840,Yug,Mishra,GP,B,4,Hyderabad,Telangana,South,Global Hospital,6,Clinic,MCI-10840
HCP-0841,Bachittar,Sengupta,Cardiologist,B,8,Pune,Maharashtra,West,,18,Clinic,MCI-10841
HCP-0842,Adya,Pall,GP,A,4,Pune,Maharashtra,West,Kokilaben Hospital,7,Clinic,MCI-10842
HCP-0843,Gagan,Sarna,Gastroenterologist,C,10,Mumbai,Maharashtra,West,Manipal Hospital,30,Clinic,MCI-10843
HCP-0844,Jacob,Khalsa,Cardiologist,C,7,Delhi,Delhi,North,Medanta Hospital,24,Hospital,MCI-10844
HCP-0845,Shaurya,Panchal,Cardiologist,C,9,Mumbai,Maharashtra,West,Global Hospital,20,Phone,MCI-10845
HCP-0846,Priya,Gandhi,Diabetologist,B,6,Bhopal,Madhya Pradesh,West,,20,Clinic,MCI-10846
HCP-0847,Liam,Jhaveri,Cardiologist,B,5,Delhi,Delhi,North,Manipal Hospital,5,Clinic,MCI-10847
HCP-0848,Samuel,Bhargava,Gastroenterologist,B,7,Bhopal,Madhya Pradesh,West,,22,Phone,MCI-10848
HCP-0849,Indali,Walia,Gastroenterologist,B,7,Pune,Maharashtra,West,,14,Clinic,MCI-10849
HCP-0850,Avni,Yohannan,Diabetologist,B,4,Delhi,Delhi,North,Lilavati Hospital,19,WhatsApp,MCI-10850
HCP-0851,Om,Naik,Gastroenterologist,C,8,Bengaluru,Karnataka,South,Fortis Hospital,40,Clinic,MCI-10851
HCP-0852,Brinda,Mann,GP,B,6,Kolkata,West Bengal,East,,24,Clinic,MCI-10852
HCP-0853,Amara,Varkey,Cardiologist,A,2,Kolkata,West Bengal,East,,3,Clinic,MCI-10853
HCP-0854,Girish,Deshmukh,Pulmonist,B,4,Hyderabad,Telangana,South,Manipal Hospital,7,Clinic,MCI-10854
HCP-0855,Nisha,Bhargava,Diabetologist,B,3,Kolkata,West Bengal,East,Medanta Hospital,16,Clinic,MCI-10855
HCP-0856,Aradhana,Date,Gastroenterologist,B,6,Lucknow,Uttar Pradesh,North,Lilavati Hospital,6,Phone,MCI-10856
HCP-0857,Kevin,Krish,Consultant_Physician,C,8,Kochi,Kerala,South,,5,Hospital,MCI-10857
HCP-0858,Madhav,Nagy,Consultant_Physician,B,5,Chennai,Tamil Nadu,South,Fortis Hospital,13,Clinic,MCI-10858
HCP-0859,Yug,Ramaswamy,Pulmonist,B,5,Ahmedabad,Gujarat,West,Apollo Hospital,5,Clinic,MCI-10859
HCP-0860,Vrishti,Dhar,Consultant_Physician,B,6,Ahmedabad,Gujarat,West,Narayana Health,17,Hospital,MCI-10860
HCP-0861,Amruta,Sachdeva,Cardiologist,A,1,Mumbai,Maharashtra,West,Aster Medcity,19,Clinic,MCI-10861
HCP-0862,Keya,Seth,Pulmonist,B,6,Bhopal,Madhya Pradesh,West,,35,Clinic,MCI-10862
HCP-0863,Faqid,Chander,Pulmonist,B,6,Pune,Maharashtra,West,Fortis Hospital,11,Clinic,MCI-10863
HCP-0864,Neha,Varma,Cardiologist,B,4,Pune,Maharashtra,West,Medanta Hospital,16,Clinic,MCI-10864
HCP-0865,Arunima,Pillay,Gastroenterologist,B,4,Mumbai,Maharashtra,West,,13,Hospital,MCI-10865
HCP-0866,Suhani,Sura,Pulmonist,A,1,Bengaluru,Karnataka,South,Lilavati Hospital,36,Clinic,MCI-10866
HCP-0867,Falak,Agate,Gastroenterologist,C,9,Kochi,Kerala,South,,3,Hospital,MCI-10867
HCP-0868,Girik,Shanker,Diabetologist,A,2,Delhi,Delhi,North,Sunrise Clinic,38,Hospital,MCI-10868
HCP-0869,Ishita,Bhatnagar,Gastroenterologist,C,10,Hyderabad,Telangana,South,,20,Phone,MCI-10869
HCP-0870,Mitali,Kamdar,GP,A,2,Kolkata,West Bengal,East,Max Healthcare,23,Clinic,MCI-10870
HCP-0871,Pushti,Kakar,Cardiologist,B,3,Jaipur,Rajasthan,North,Aster Medcity,9,Hospital,MCI-10871
HCP-0872,Warda,Loyal,Cardiologist,C,7,Delhi,Delhi,North,Aster Medcity,3,Hospital,MCI-10872
HCP-0873,Ekantika,Mander,Consultant_Physician,C,9,Delhi,Delhi,North,,37,Phone,MCI-10873
HCP-0874,Geetika,De,Cardiologist,B,5,Pune,Maharashtra,West,,34,Phone,MCI-10874
HCP-0875,Vedhika,Oza,Gastroenterologist,C,8,Kolkata,West Bengal,East,,16,Hospital,MCI-10875
HCP-0876,Chanakya,Batra,Diabetologist,B,7,Chennai,Tamil Nadu,South,Artemis Hospital,30,Hospital,MCI-10876
HCP-0877,Hardik,Sharaf,Pulmonist,C,8,Mumbai,Maharashtra,West,Global Hospital,37,Clinic,MCI-10877
HCP-0878,Amol,Dash,Consultant_Physician,A,1,Hyderabad,Telangana,South,Aster Medcity,11,Hospital,MCI-10878
HCP-0879,Nakul,Sastry,Consultant_Physician,B,6,Chennai,Tamil Nadu,South,Fortis Hospital,6,Hospital,MCI-10879
HCP-0880,Tanmayi,Acharya,Diabetologist,C,8,Pune,Maharashtra,West,Global Hospital,2,Phone,MCI-10880
HCP-0881,Priya,Jain,Gastroenterologist,A,3,Mumbai,Maharashtra,West,Kokilaben Hospital,40,Hospital,MCI-10881
HCP-0882,Kevin,Mittal,Gastroenterologist,A,5,Mumbai,Maharashtra,West,Artemis Hospital,8,Clinic,MCI-10882
HCP-0883,Nathan,Mahal,Cardiologist,A,2,Delhi,Delhi,North,City Hospital,34,Clinic,MCI-10883
HCP-0884,Girik,Patel,Consultant_Physician,A,5,Hyderabad,Telangana,South,Fortis Hospital,28,Phone,MCI-10884
HCP-0885,Zashil,Butala,Pulmonist,C,9,Kolkata,West Bengal,East,,32,Phone,MCI-10885
HCP-0886,Kamya,Gandhi,Cardiologist,A,2,Pune,Maharashtra,West,Medanta Hospital,36,Clinic,MCI-10886
HCP-0887,Charles,Randhawa,Pulmonist,C,8,Kolkata,West Bengal,East,Max Healthcare,7,Hospital,MCI-10887
HCP-0888,Dalaja,Kaur,Gastroenterologist,C,8,Pune,Maharashtra,West,Apollo Hospital,26,Clinic,MCI-10888
HCP-0889,Pushti,Chand,Pulmonist,B,7,Delhi,Delhi,North,Care Clinic,9,Clinic,MCI-10889
HCP-0890,Girish,Agarwal,GP,B,6,Jaipur,Rajasthan,North,Narayana Health,17,WhatsApp,MCI-10890
HCP-0891,Tanay,Sood,GP,A,1,Kolkata,West Bengal,East,Narayana Health,29,Phone,MCI-10891
HCP-0892,Faras,Deo,Cardiologist,A,3,Kolkata,West Bengal,East,Aster Medcity,15,Hospital,MCI-10892
HCP-0893,Upkaar,Venkataraman,GP,A,3,Delhi,Delhi,North,,20,Clinic,MCI-10893
HCP-0894,Sai,Andra,Diabetologist,B,5,Hyderabad,Telangana,South,City Hospital,23,Clinic,MCI-10894
HCP-0895,Abhiram,Oza,Gastroenterologist,C,7,Hyderabad,Telangana,South,Sunrise Clinic,36,Phone,MCI-10895
HCP-0896,Jai,Sami,Gastroenterologist,B,5,Hyderabad,Telangana,South,Lilavati Hospital,30,Clinic,MCI-10896
HCP-0897,Kevin,Sridhar,Consultant_Physician,B,6,Ahmedabad,Gujarat,West,Medanta Hospital,15,Phone,MCI-10897
HCP-0898,Ekavir,Karnik,Diabetologist,C,7,Chennai,Tamil Nadu,South,Aster Medcity,23,Hospital,MCI-10898
HCP-0899,Leela,Chakraborty,Cardiologist,C,10,Pune,Maharashtra,West,Apollo Hospital,25,Phone,MCI-10899
HCP-0900,Harsh,Chauhan,Pulmonist,B,5,Lucknow,Uttar Pradesh,North,Care Clinic,23,WhatsApp,MCI-10900
HCP-0901,Dhriti,Pillai,GP,B,7,Hyderabad,Telangana,South,Medanta Hospital,32,Hospital,MCI-10901
HCP-0902,Chandani,Devan,Gastroenterologist,A,2,Hyderabad,Telangana,South,Narayana Health,30,WhatsApp,MCI-10902
HCP-0903,Lavanya,Deol,Pulmonist,C,9,Ahmedabad,Gujarat,West,,33,Clinic,MCI-10903
HCP-0904,Luke,Biswas,Consultant_Physician,B,8,Delhi,Delhi,North,AIIMS,8,Phone,MCI-10904
HCP-0905,Abhiram,Gala,Gastroenterologist,B,4,Kolkata,West Bengal,East,,21,Clinic,MCI-10905
HCP-0906,Ria,Panchal,GP,B,4,Hyderabad,Telangana,South,Narayana Health,18,Clinic,MCI-10906
HCP-0907,Tanay,Doshi,Cardiologist,B,8,Delhi,Delhi,North,Wellness Clinic,29,Hospital,MCI-10907
HCP-0908,Nisha,Savant,Gastroenterologist,B,6,Delhi,Delhi,North,Max Healthcare,14,Clinic,MCI-10908
HCP-0909,Teerth,Chadha,Consultant_Physician,C,9,Delhi,Delhi,North,AIIMS,39,Phone,MCI-10909
HCP-0910,Harish,Dey,Gastroenterologist,B,5,Lucknow,Uttar Pradesh,North,Aster Medcity,30,WhatsApp,MCI-10910
HCP-0911,Jatin,Rajagopalan,Consultant_Physician,C,9,Mumbai,Maharashtra,West,Care Clinic,34,Clinic,MCI-10911
HCP-0912,Indali,Sanghvi,Consultant_Physician,A,2,Hyderabad,Telangana,South,Max Healthcare,21,Hospital,MCI-10912
HCP-0913,Divya,Dey,Diabetologist,C,7,Bhopal,Madhya Pradesh,West,Artemis Hospital,36,Clinic,MCI-10913
HCP-0914,Yug,Malhotra,GP,B,3,Ahmedabad,Gujarat,West,,14,Clinic,MCI-10914
HCP-0915,Frado,Kothari,Diabetologist,A,5,Hyderabad,Telangana,South,Aster Medcity,24,Phone,MCI-10915
HCP-0916,Bhavani,Bala,Gastroenterologist,B,5,Delhi,Delhi,North,Fortis Hospital,27,Clinic,MCI-10916
HCP-0917,Charvi,Jha,GP,B,3,Delhi,Delhi,North,Narayana Health,20,Phone,MCI-10917
